"u","ratio","scostamento","resonance","library_status","intensita_risonanza"
8133,0.123577400343493,0.209755932989841,0.483932668925121,"Library_-1 (Rumore)",0.1228
8134,0.0425787982530892,0.290754535080244,0.365647509334928,"Library_-1 (Rumore)",0.0546
8135,0.325120462570339,0.00821287076299387,0.971981365589864,"Library_1 (Necessita)",0.9212
8136,0.588984811445698,0.255651478112365,0.412871079795813,"Library_-1 (Rumore)",0.0776
8137,0.760193823371083,0.426860490037749,0.228310868258377,"Library_-1 (Rumore)",0.014
8138,0.819958344334736,0.486625011001403,0.185658235197078,"Library_-1 (Rumore)",0.0077
8139,0.467059911228716,0.133726577895383,0.62956362035679,"Library_-1 (Rumore)",0.2626
8140,0.0310111418366432,0.30232219149669,0.351300756489357,"Library_-1 (Rumore)",0.0486
8141,0.411400491837412,0.0780671585040788,0.763278388264931,"Library_0 (Possibilita)",0.4581
8142,0.344735963270068,0.0114026299367349,0.961312218753023,"Library_0 (Possibilita)",0.8922
8143,0.749423936242238,0.416090602908904,0.236979760318362,"Library_-1 (Rumore)",0.0156
8144,0.222816819092259,0.110516514241075,0.682211485070727,"Library_-1 (Rumore)",0.3312
8145,0.82542147859931,0.492088145265977,0.182181544691568,"Library_-1 (Rumore)",0.0073
8146,0.650327479466796,0.316994146133463,0.33391082780638,"Library_-1 (Rumore)",0.042
8147,0.653945880476385,0.320612547143052,0.329756128346852,"Library_-1 (Rumore)",0.0405
8148,0.389439326012507,0.0561059926791738,0.823541636653734,"Library_0 (Possibilita)",0.5706
8149,0.821694519836456,0.488361186503122,0.184546215832707,"Library_-1 (Rumore)",0.0076
8150,0.119111241074279,0.214222092259054,0.476511436135066,"Library_-1 (Rumore)",0.1174
8151,0.929232991067693,0.595899657734359,0.127203624584541,"Library_-1 (Rumore)",0.0026
8152,0.158751252340153,0.17458208099318,0.546566706217917,"Library_-1 (Rumore)",0.1745
8153,0.16386700165458,0.169466331678753,0.556328067553973,"Library_-1 (Rumore)",0.1837
8154,0.538258881075308,0.204925547741974,0.492089277814862,"Library_-1 (Rumore)",0.1288
8155,0.906590156722814,0.573256823389481,0.137570866658121,"Library_-1 (Rumore)",0.0032
8156,0.150624329224229,0.182709004109104,0.531410672047507,"Library_-1 (Rumore)",0.1609
8157,0.516529710264876,0.183196376931543,0.530515237557585,"Library_-1 (Rumore)",0.1601
8158,0.400696140015498,0.0673628066821645,0.792080189652858,"Library_0 (Possibilita)",0.5099
8159,0.738226233515888,0.404892900182555,0.24634221089592,"Library_-1 (Rumore)",0.0174
8160,0.941133182495832,0.607799849162499,0.122072047236954,"Library_-1 (Rumore)",0.0023
8161,0.0876051604282111,0.245728172905122,0.427294118376567,"Library_-1 (Rumore)",0.0857
8162,0.179432921111584,0.15390041222175,0.58711473226493,"Library_-1 (Rumore)",0.2146
8163,0.756682907463983,0.423349574130649,0.231101458855096,"Library_-1 (Rumore)",0.0145
8164,0.0543072884902358,0.279026044843098,0.380792030313296,"Library_-1 (Rumore)",0.0614
8165,0.0118332284037024,0.321500104929631,0.328744942042989,"Library_-1 (Rumore)",0.0402
8166,0.0351830886211246,0.298150244712209,0.356408919498074,"Library_-1 (Rumore)",0.0507
8167,0.649099355563521,0.315766022230188,0.33533284287838,"Library_-1 (Rumore)",0.0425
8168,0.540632482385263,0.20729914905193,0.488064167395426,"Library_-1 (Rumore)",0.1258
8169,0.922484475420788,0.589151142087455,0.13020898623683,"Library_-1 (Rumore)",0.0028
8170,0.540690914960578,0.207357581627245,0.487965494825687,"Library_-1 (Rumore)",0.1257
8171,0.465487044071779,0.132153710738445,0.632999377241742,"Library_-1 (Rumore)",0.2667
8172,0.387961343163624,0.0546280098302911,0.8277641823227,"Library_0 (Possibilita)",0.5791
8173,0.878037756774575,0.544704423441241,0.151856778237223,"Library_-1 (Rumore)",0.0043
8174,0.811678760917857,0.478345427584524,0.191054175123605,"Library_-1 (Rumore)",0.0084
8175,0.380703638540581,0.0473703052072476,0.848815488938279,"Library_0 (Possibilita)",0.6227
8176,0.278432064922526,0.0549012684108068,0.826981863960276,"Library_0 (Possibilita)",0.5775
8177,0.634197514038533,0.3008641807052,0.353077579639185,"Library_-1 (Rumore)",0.0494
8178,0.507606334518641,0.174273001185308,0.547151569635513,"Library_-1 (Rumore)",0.175
8179,0.137929648859426,0.195403684473907,0.50857274118453,"Library_-1 (Rumore)",0.1417
8180,0.678473212756217,0.345139879422883,0.3029241657061,"Library_-1 (Rumore)",0.0317
8181,0.0196693276520818,0.313664005681251,0.337780784154952,"Library_-1 (Rumore)",0.0434
8182,0.278617746429518,0.0547155869038154,0.827513375325497,"Library_0 (Possibilita)",0.5786
8183,0.299808495678008,0.0335248376553257,0.890471159346494,"Library_0 (Possibilita)",0.7152
8184,0.748520352179185,0.415187018845851,0.23772186868348,"Library_-1 (Rumore)",0.0157
8185,0.676242455374449,0.342909122041116,0.30527148348267,"Library_-1 (Rumore)",0.0324
8186,0.684540390735492,0.351207057402159,0.296630868609654,"Library_-1 (Rumore)",0.0298
8187,0.413472937652841,0.0801396043195079,0.757824348906898,"Library_0 (Possibilita)",0.4487
8188,0.00257215625606477,0.330761177077269,0.318377092451456,"Library_-1 (Rumore)",0.0366
8189,0.295409850543365,0.0379234827899684,0.877020415847746,"Library_0 (Possibilita)",0.6844
8190,0.105124552734196,0.228208780599137,0.453998631097166,"Library_-1 (Rumore)",0.1021
8191,0.215621824376285,0.117711508957048,0.665436470709273,"Library_-1 (Rumore)",0.3082
8192,0.181001483462751,0.152331849870582,0.590310037012705,"Library_-1 (Rumore)",0.218
8193,0.0141839787829667,0.319149354550367,0.331429924812965,"Library_-1 (Rumore)",0.0411
8194,0.300021253759041,0.0333120795742919,0.891126963537409,"Library_0 (Possibilita)",0.7167
8195,0.402075696736574,0.0687423634032409,0.788308109273701,"Library_0 (Possibilita)",0.5029
8196,0.186189895728603,0.14714343760473,0.601003721500168,"Library_-1 (Rumore)",0.2296
8197,0.561998484423384,0.228665151090051,0.453282260709319,"Library_-1 (Rumore)",0.1016
8198,0.790567513089627,0.457234179756294,0.205533158544169,"Library_-1 (Rumore)",0.0103
8199,0.983468559570611,0.650135226237277,0.105437686012896,"Library_-1 (Rumore)",0.0015
8200,0.856506244745106,0.523172911411772,0.163602940810872,"Library_-1 (Rumore)",0.0053
8201,0.124322428600863,0.209010904732471,0.485181851741727,"Library_-1 (Rumore)",0.1237
8202,0.512990139657632,0.179656806324298,0.537052849378671,"Library_-1 (Rumore)",0.1659
8203,0.847549098310992,0.514215764977659,0.168753054587472,"Library_-1 (Rumore)",0.0058
8204,0.904472084715962,0.571138751382629,0.138582837608663,"Library_-1 (Rumore)",0.0033
8205,0.839608323294669,0.506274989961336,0.173454194427484,"Library_-1 (Rumore)",0.0063
8206,0.221520150778815,0.111813182554518,0.67915739118608,"Library_-1 (Rumore)",0.3269
8207,0.431334616150707,0.0980012828173737,0.712404327493427,"Library_0 (Possibilita)",0.3753
8208,0.281163738807663,0.05216959452567,0.834835800442191,"Library_0 (Possibilita)",0.5935
8209,0.851904154755175,0.518570821421842,0.166229076345885,"Library_-1 (Rumore)",0.0056
8210,0.445024908287451,0.111691574954117,0.679443236396539,"Library_-1 (Rumore)",0.3273
8211,0.0537316186819226,0.279601714651411,0.380034260645472,"Library_-1 (Rumore)",0.0611
8212,0.230422388995066,0.102910944338267,0.700403735562448,"Library_-1 (Rumore)",0.3573
8213,0.448597294976935,0.115263961643601,0.671096079813965,"Library_-1 (Rumore)",0.3158
8214,0.0265605400782079,0.306772793255125,0.345932090478452,"Library_-1 (Rumore)",0.0465
8215,0.210077501367778,0.123255831965556,0.652791895238718,"Library_-1 (Rumore)",0.2915
8216,0.341993055073544,0.00865972174021107,0.970479630499321,"Library_1 (Necessita)",0.917
8217,0.696758896578103,0.36342556324477,0.284350981444715,"Library_-1 (Rumore)",0.0264
8218,0.450022325152531,0.116688991819198,0.667795069753627,"Library_-1 (Rumore)",0.3113
8219,0.153233920689672,0.180099412643661,0.536230965424001,"Library_-1 (Rumore)",0.1651
8220,0.999071542406455,0.665738209073121,0.0998960144476781,"Library_-1 (Rumore)",0.0013
8221,0.45305174193345,0.119718408600117,0.660831429032126,"Library_-1 (Rumore)",0.302
8222,0.030853615142405,0.302479718190928,0.35110932063609,"Library_-1 (Rumore)",0.0486
8223,0.799766951240599,0.466433617907266,0.199093577613955,"Library_-1 (Rumore)",0.0094
8224,0.75719562638551,0.423862293052177,0.230691816144167,"Library_-1 (Rumore)",0.0144
8225,0.663683274993673,0.33034994166034,0.318830459286919,"Library_-1 (Rumore)",0.0368
8226,0.982184623833746,0.648851290500412,0.105907161188261,"Library_-1 (Rumore)",0.0015
8227,0.918043318903074,0.58470998556974,0.132225432821044,"Library_-1 (Rumore)",0.0029
8228,0.957977301906794,0.624643968573461,0.115160457054952,"Library_-1 (Rumore)",0.0019
8229,0.400385182350874,0.0670518490175406,0.792932921493008,"Library_0 (Possibilita)",0.5114
8230,0.805664012208581,0.472330678875248,0.195072172461112,"Library_-1 (Rumore)",0.0089
8231,0.853250788059086,0.519917454725752,0.16545630094871,"Library_-1 (Rumore)",0.0055
8232,0.874858006602153,0.54152467326882,0.153536846707514,"Library_-1 (Rumore)",0.0044
8233,0.209414908196777,0.123918425136556,0.651296925734464,"Library_-1 (Rumore)",0.2896
8234,0.438316594576463,0.10498326124313,0.695399279998265,"Library_-1 (Rumore)",0.35
8235,0.137256940593943,0.19607639273939,0.507390290955856,"Library_-1 (Rumore)",0.1408
8236,0.292053235694766,0.0412800976385673,0.866892969836326,"Library_0 (Possibilita)",0.6618
8237,0.82765082619153,0.494317492858196,0.180781581757539,"Library_-1 (Rumore)",0.0071
8238,0.130306713748723,0.20302661958461,0.495333334516865,"Library_-1 (Rumore)",0.1313
8239,0.285119858337566,0.0482134749957671,0.846342607279364,"Library_0 (Possibilita)",0.6175
8240,0.614298407919705,0.280965074586372,0.378245642369759,"Library_-1 (Rumore)",0.0602
8241,0.229292429750785,0.104040903582548,0.697670538992539,"Library_-1 (Rumore)",0.3533
8242,0.959570744307712,0.626237410974378,0.114527241751723,"Library_-1 (Rumore)",0.0019
8243,0.580570461461321,0.247237128127987,0.42506887075265,"Library_-1 (Rumore)",0.0844
8244,0.391725300811231,0.0583919674778978,0.817053068424687,"Library_0 (Possibilita)",0.5577
8245,0.535286345519125,0.201953012185792,0.497176899226603,"Library_-1 (Rumore)",0.1327
8246,0.300309659913182,0.0330236734201511,0.892016716048022,"Library_0 (Possibilita)",0.7188
8247,0.74688793788664,0.413554604553307,0.23906845769297,"Library_-1 (Rumore)",0.016
8248,0.0712052769958973,0.262128056337436,0.4037212892415,"Library_-1 (Rumore)",0.0727
8249,0.839328402187675,0.505995068854342,0.173622283387759,"Library_-1 (Rumore)",0.0063
8250,0.422324913321063,0.0889915799877296,0.734963998072949,"Library_0 (Possibilita)",0.4107
8251,0.291057734051719,0.042275599281614,0.863911928051397,"Library_0 (Possibilita)",0.6552
8252,0.830238083377481,0.496904750044147,0.179170344116844,"Library_-1 (Rumore)",0.0069
8253,0.356253567617387,0.0229202342840533,0.923753601713909,"Library_0 (Possibilita)",0.7952
8254,0.463110347976908,0.129777014643575,0.638226616342522,"Library_-1 (Rumore)",0.2731
8255,0.0429021408781409,0.290431192455192,0.3660568425144,"Library_-1 (Rumore)",0.0548
8256,0.721594138070941,0.388260804737608,0.260935434655441,"Library_-1 (Rumore)",0.0206
8257,0.439616689225659,0.106283355892325,0.692277939884556,"Library_-1 (Rumore)",0.3455
8258,0.737003350397572,0.403670017064239,0.247386814108045,"Library_-1 (Rumore)",0.0177
8259,0.936647954862565,0.603314621529232,0.123981388692839,"Library_-1 (Rumore)",0.0024
8260,0.909315298311412,0.575981964978079,0.136279713046375,"Library_-1 (Rumore)",0.0032
8261,0.340994343860075,0.00766101052674156,0.973839213503453,"Library_1 (Necessita)",0.9263
8262,0.547167946351692,0.213834613018359,0.477150760622002,"Library_-1 (Rumore)",0.1178
8263,0.287815139861777,0.0455181934715559,0.854272832110475,"Library_0 (Possibilita)",0.6343
8264,0.640472833300009,0.307139499966676,0.345493415773169,"Library_-1 (Rumore)",0.0464
8265,0.749594722641632,0.416261389308299,0.2368397549752,"Library_-1 (Rumore)",0.0156
8266,0.0825826884247363,0.250750644908597,0.419932310402576,"Library_-1 (Rumore)",0.0815
8267,0.531643619062379,0.198310285729046,0.503483362336191,"Library_-1 (Rumore)",0.1376
8268,0.426393576897681,0.0930602435643474,0.724689214292402,"Library_0 (Possibilita)",0.3943
8269,0.241388160735369,0.0919451725979646,0.727490780014311,"Library_0 (Possibilita)",0.3987
8270,0.158443500520661,0.174889832812672,0.545984976869122,"Library_-1 (Rumore)",0.174
8271,0.936983827268705,0.603650493935372,0.123837380609967,"Library_-1 (Rumore)",0.0024
8272,0.300562177086249,0.0327711562470843,0.892796478026883,"Library_0 (Possibilita)",0.7206
8273,0.53083928860724,0.197505955273906,0.504886604194785,"Library_-1 (Rumore)",0.1388
8274,0.436118160840124,0.102784827506791,0.700709456133818,"Library_-1 (Rumore)",0.3578
8275,0.596182367764413,0.26284903443108,0.402715352912242,"Library_-1 (Rumore)",0.0722
8276,0.748444046126679,0.415110712793345,0.237784644714041,"Library_-1 (Rumore)",0.0157
8277,0.661989984335378,0.328656651002044,0.320704041022879,"Library_-1 (Rumore)",0.0374
8278,0.34337638434954,0.0100430510162066,0.965845359934289,"Library_0 (Possibilita)",0.9044
8279,0.913331386400387,0.579998053067053,0.134398973323152,"Library_-1 (Rumore)",0.003
8280,0.316765655996278,0.0165676773370554,0.944283890823117,"Library_0 (Possibilita)",0.8473
8281,0.956265185493976,0.622931852160643,0.115844734392085,"Library_-1 (Rumore)",0.002
8282,0.350236939731985,0.016903606398652,0.943186891999508,"Library_0 (Possibilita)",0.8445
8283,0.746441476745531,0.413108143412198,0.239438072911225,"Library_-1 (Rumore)",0.0161
8284,0.183141062501818,0.150192270831515,0.594696611761101,"Library_-1 (Rumore)",0.2227
8285,0.297529759118333,0.0358035742149999,0.883477390309311,"Library_0 (Possibilita)",0.699
8286,0.34040289465338,0.0070695613200466,0.975834280966461,"Library_1 (Necessita)",0.9317
8287,0.560532907256857,0.227199573923523,0.455586817866333,"Library_-1 (Rumore)",0.1031
8288,0.00593828526325524,0.327395048070078,0.322107125463729,"Library_-1 (Rumore)",0.0379
8289,0.271663225954399,0.0616701073789348,0.807837432195713,"Library_0 (Possibilita)",0.5397
8290,0.162159132538363,0.17117420079497,0.553050049715585,"Library_-1 (Rumore)",0.1806
8291,0.608462994452566,0.275129661119233,0.385960820907871,"Library_-1 (Rumore)",0.0638
8292,0.770232473732904,0.43689914039957,0.220516350594241,"Library_-1 (Rumore)",0.0127
8293,0.755081109935418,0.421747776602084,0.232385925471436,"Library_-1 (Rumore)",0.0147
8294,0.0332900243811309,0.300043308952202,0.354081896563275,"Library_-1 (Rumore)",0.0498
8295,0.317571387859061,0.015761945474272,0.946920265107302,"Library_0 (Possibilita)",0.8542
8296,0.192998435813934,0.1403348975194,0.615331057065176,"Library_-1 (Rumore)",0.2458
8297,0.232516945106909,0.100816388226425,0.705498494199949,"Library_-1 (Rumore)",0.3649
8298,0.949123594211414,0.615790260878081,0.118743124368033,"Library_-1 (Rumore)",0.0021
8299,0.308789659989998,0.0245436733433356,0.91857894826344,"Library_0 (Possibilita)",0.7824
8300,0.022057494847104,0.311275838486229,0.340583659151633,"Library_-1 (Rumore)",0.0445
8301,0.643627149052918,0.310293815719585,0.341742948490186,"Library_-1 (Rumore)",0.0449
8302,0.21602392103523,0.117309412298103,0.666362975396363,"Library_-1 (Rumore)",0.3094
8303,0.491001455578953,0.15766812224562,0.579510052782908,"Library_-1 (Rumore)",0.2067
8304,0.56424964312464,0.230916309791307,0.44976509493517,"Library_-1 (Rumore)",0.0993
8305,0.334559375187382,0.00122604185404879,0.995766566092073,"Library_1 (Necessita)",0.9878
8306,0.812073427718133,0.478740094384799,0.190793440319696,"Library_-1 (Rumore)",0.0083
8307,0.484349705977365,0.151016372644032,0.593003187979155,"Library_-1 (Rumore)",0.2209
8308,0.933133726939559,0.599800393606226,0.125498222601553,"Library_-1 (Rumore)",0.0025
8309,0.333867686102167,0.000534352768833457,0.998152710281372,"Library_1 (Necessita)",0.9947
8310,0.38338406314142,0.0500507298080872,0.840979157287543,"Library_0 (Possibilita)",0.6062
8311,0.416252620751038,0.0829192874177049,0.7505702195721,"Library_0 (Possibilita)",0.4364
8312,0.993903977097943,0.66057064376461,0.10169833131024,"Library_-1 (Rumore)",0.0014
8313,0.125623814063147,0.207709519270187,0.487371614672033,"Library_-1 (Rumore)",0.1253
8314,0.255853342823684,0.0774799905096491,0.764830757390832,"Library_0 (Possibilita)",0.4608
8315,0.192215674556792,0.141117658776542,0.613666653923522,"Library_-1 (Rumore)",0.2439
8316,0.829496314981952,0.496162981648619,0.179630813032716,"Library_-1 (Rumore)",0.007
8317,0.747016677167267,0.413683343833933,0.23896198333731,"Library_-1 (Rumore)",0.016
8318,0.188848021440208,0.144485311893125,0.606557133278524,"Library_-1 (Rumore)",0.2358
8319,0.861736117163673,0.52840278383034,0.160668895143553,"Library_-1 (Rumore)",0.0051
8320,0.380947483936325,0.0476141506029914,0.848099587823703,"Library_0 (Possibilita)",0.6212
8321,0.401327862171456,0.0679945288381229,0.790350655780113,"Library_0 (Possibilita)",0.5066
8322,0.929559861076996,0.596226527743662,0.127059831708045,"Library_-1 (Rumore)",0.0026
8323,0.940974846715108,0.607641513381774,0.122138946705003,"Library_-1 (Rumore)",0.0023
8324,0.394330618204549,0.0609972848712156,0.809720381048416,"Library_0 (Possibilita)",0.5434
8325,0.706908303312957,0.373574969979624,0.274538022452235,"Library_-1 (Rumore)",0.0239
8326,0.730779339792207,0.397446006458874,0.252772490904581,"Library_-1 (Rumore)",0.0188
8327,0.911546187242493,0.57821285390916,0.135231758678367,"Library_-1 (Rumore)",0.0031
8328,0.700696381973103,0.367363048639769,0.280503054041454,"Library_-1 (Rumore)",0.0254
8329,0.225967953447253,0.107365379886081,0.689690841095929,"Library_-1 (Rumore)",0.3418
8330,0.161472619976848,0.171860713356485,0.551737832949176,"Library_-1 (Rumore)",0.1793
8331,0.534698418807238,0.201365085473905,0.498189374347255,"Library_-1 (Rumore)",0.1335
8332,0.274970654863864,0.0583626784694691,0.817135878910757,"Library_0 (Possibilita)",0.5579
8333,0.126852735644206,0.206480597689127,0.489448519114659,"Library_-1 (Rumore)",0.1268
8334,0.395823890343308,0.0624905570099751,0.805547260932188,"Library_0 (Possibilita)",0.5353
8335,0.17393355909735,0.159399774235984,0.576048033406135,"Library_-1 (Rumore)",0.2031
8336,0.987637199694291,0.654303866360957,0.103927709567857,"Library_-1 (Rumore)",0.0014
8337,0.572364470455796,0.239031137122462,0.437311626380802,"Library_-1 (Rumore)",0.0916
8338,0.642742875963449,0.309409542630116,0.342790219211162,"Library_-1 (Rumore)",0.0453
8339,0.65648395055905,0.323150617225717,0.326872766122032,"Library_-1 (Rumore)",0.0395
8340,0.0317067010328174,0.301626632300516,0.352147290306095,"Library_-1 (Rumore)",0.049
8341,0.855030331760645,0.521696998427312,0.16444060452436,"Library_-1 (Rumore)",0.0054
8342,0.246559666469693,0.0867736668636401,0.740626215756761,"Library_0 (Possibilita)",0.4199
8343,0.897744460264221,0.564411126930888,0.141846794594099,"Library_-1 (Rumore)",0.0035
8344,0.782507564639673,0.449174231306339,0.211346057242158,"Library_-1 (Rumore)",0.0112
8345,0.652407459449023,0.31907412611569,0.331516210480309,"Library_-1 (Rumore)",0.0411
8346,0.654513412388042,0.321180079054708,0.329109186582721,"Library_-1 (Rumore)",0.0403
8347,0.445821312256157,0.112487978922824,0.677573429667096,"Library_-1 (Rumore)",0.3247
8348,0.712121426826343,0.37878809349301,0.26963009955443,"Library_-1 (Rumore)",0.0226
8349,0.227843852713704,0.105489480619629,0.694182250561089,"Library_-1 (Rumore)",0.3482
8350,0.232275909278542,0.101057424054792,0.704910321331495,"Library_-1 (Rumore)",0.364
8351,0.55710419616662,0.223770862833286,0.461024192590082,"Library_-1 (Rumore)",0.1067
8352,0.999655094929039,0.666321761595706,0.0996945037506523,"Library_-1 (Rumore)",0.0013
8353,0.513251106720418,0.179917773387084,0.536568102476248,"Library_-1 (Rumore)",0.1654
8354,0.998344168066978,0.665010834733645,0.100147759638226,"Library_-1 (Rumore)",0.0013
8355,0.441384627483785,0.108051294150452,0.68805584243496,"Library_-1 (Rumore)",0.3394
8356,0.0348073958884925,0.298525937444841,0.355945891245766,"Library_-1 (Rumore)",0.0505
8357,0.657694358378649,0.324361025045315,0.325506580577971,"Library_-1 (Rumore)",0.039
8358,0.789988631382585,0.456655298049251,0.205945270439188,"Library_-1 (Rumore)",0.0104
8359,0.0500739519484341,0.283259381384899,0.375254679308909,"Library_-1 (Rumore)",0.0589
8360,0.762687955517322,0.429354622183989,0.226348946285958,"Library_-1 (Rumore)",0.0137
8361,0.644586312584579,0.311252979251246,0.340610599987582,"Library_-1 (Rumore)",0.0445
8362,0.668428371427581,0.335095038094247,0.313638243631514,"Library_-1 (Rumore)",0.0351
8363,0.449662508210167,0.116329174876834,0.668627031960558,"Library_-1 (Rumore)",0.3125
8364,0.541086165700108,0.207752832366774,0.487298575588866,"Library_-1 (Rumore)",0.1252
8365,0.302681749220937,0.0306515841123958,0.899368555138539,"Library_0 (Possibilita)",0.736
8366,0.731012959266081,0.397679625932748,0.25256823636609,"Library_-1 (Rumore)",0.0187
8367,0.38929489813745,0.0559615648041169,0.823953310711542,"Library_0 (Possibilita)",0.5714
8368,0.191603979794309,0.141729353539025,0.612369127707704,"Library_-1 (Rumore)",0.2424
8369,0.424261252395809,0.0909279190624754,0.730056029841758,"Library_0 (Possibilita)",0.4028
8370,0.344334023771808,0.0110006904384742,0.962650155515197,"Library_0 (Possibilita)",0.8958
8371,0.123222031164914,0.210111302168419,0.483337957749533,"Library_-1 (Rumore)",0.1223
8372,0.692086646333337,0.358753313000004,0.288985499826547,"Library_-1 (Rumore)",0.0277
8373,0.511610511457548,0.178277178124214,0.539622798496006,"Library_-1 (Rumore)",0.1682
8374,0.187013670103624,0.146319663229709,0.602719309305423,"Library_-1 (Rumore)",0.2315
8375,0.283674157224596,0.0496591761087378,0.842119352457183,"Library_0 (Possibilita)",0.6086
8376,0.975908251712099,0.642574918378765,0.108232396515978,"Library_-1 (Rumore)",0.0016
8377,0.741938603576273,0.408605270242939,0.24319799720831,"Library_-1 (Rumore)",0.0168
8378,0.70031359535642,0.366980262023086,0.280874837774022,"Library_-1 (Rumore)",0.0255
8379,0.861117225373164,0.527783892039831,0.161013340258884,"Library_-1 (Rumore)",0.0051
8380,0.0836304605472833,0.24970287278605,0.421457563940566,"Library_-1 (Rumore)",0.0823
8381,0.18756579933688,0.145767533996453,0.603871910769966,"Library_-1 (Rumore)",0.2328
8382,0.828256812877953,0.49492347954462,0.180402903467999,"Library_-1 (Rumore)",0.0071
8383,0.628312986111268,0.294979652777935,0.360340632610713,"Library_-1 (Rumore)",0.0524
8384,0.192662030691281,0.140671302642052,0.614615198735936,"Library_-1 (Rumore)",0.2449
8385,0.534799057524651,0.201465724191318,0.49801591714812,"Library_-1 (Rumore)",0.1334
8386,0.249441671185195,0.0838916621481379,0.748049044747925,"Library_0 (Possibilita)",0.4322
8387,0.674256016500294,0.340922683166961,0.307377022389094,"Library_-1 (Rumore)",0.0331
8388,0.16455503529869,0.168778298034643,0.557654136544739,"Library_-1 (Rumore)",0.1849
8389,0.0221974314190447,0.311135901914289,0.340748615327651,"Library_-1 (Rumore)",0.0445
8390,0.957071869866922,0.623738536533589,0.115521823760394,"Library_-1 (Rumore)",0.002
8391,0.926568590337411,0.593235257004077,0.128381802701739,"Library_-1 (Rumore)",0.0027
8392,0.0431115787941962,0.290221754539137,0.366322223380598,"Library_-1 (Rumore)",0.0549
8393,0.657699477626011,0.324366144292677,0.325500814633794,"Library_-1 (Rumore)",0.039
8394,0.211463986197487,0.121869347135847,0.655931250527568,"Library_-1 (Rumore)",0.2956
8395,0.715283069061115,0.381949735727782,0.266696397245084,"Library_-1 (Rumore)",0.0219
8396,0.267590651288629,0.0657426820447047,0.796533099232567,"Library_0 (Possibilita)",0.5182
8397,0.604426610050723,0.27109327671739,0.391389329663417,"Library_-1 (Rumore)",0.0665
8398,0.867251493269578,0.533918159936244,0.15763166465598,"Library_-1 (Rumore)",0.0048
8399,0.253711109049618,0.0796222242837151,0.759182272779305,"Library_0 (Possibilita)",0.451
8400,0.737169151427224,0.403835818093891,0.247244925480323,"Library_-1 (Rumore)",0.0176
8401,0.0446721934713423,0.288661139861991,0.368305761248802,"Library_-1 (Rumore)",0.0558
8402,0.0451917517930269,0.288141581540306,0.368968498918808,"Library_-1 (Rumore)",0.0561
8403,0.350758569315076,0.0174252359817426,0.94148600102712,"Library_0 (Possibilita)",0.8401
8404,0.347980061313137,0.0146467279798041,0.950581432654733,"Library_0 (Possibilita)",0.8638
8405,0.195441901218146,0.137891432115187,0.620555749136977,"Library_-1 (Rumore)",0.2519
8406,0.577103666262701,0.243770332929368,0.430198705591454,"Library_-1 (Rumore)",0.0874
8407,0.209082859335467,0.124250473997866,0.650549031917704,"Library_-1 (Rumore)",0.2887
8408,0.704997609369457,0.371664276036123,0.276359142093553,"Library_-1 (Rumore)",0.0243
8409,0.505697363056242,0.172364029722909,0.550777760339352,"Library_-1 (Rumore)",0.1784
8410,0.152289174729958,0.181044158603375,0.534480854201391,"Library_-1 (Rumore)",0.1636
8411,0.443802763940766,0.110469430607433,0.682322641034537,"Library_-1 (Rumore)",0.3313
8412,0.16323724668473,0.170096086648603,0.555117085062657,"Library_-1 (Rumore)",0.1825
8413,0.00521143316291273,0.328121900170421,0.321298013277367,"Library_-1 (Rumore)",0.0376
8414,0.340536207193509,0.00720287386017543,0.975384236629695,"Library_1 (Necessita)",0.9305
8415,0.590581999626011,0.257248666292677,0.410595566425477,"Library_-1 (Rumore)",0.0763
8416,0.173103286419064,0.16023004691427,0.574395447168222,"Library_-1 (Rumore)",0.2014
8417,0.441687501966953,0.10835416863362,0.687335121380421,"Library_-1 (Rumore)",0.3384
8418,0.943735316162929,0.610401982829596,0.120977837729947,"Library_-1 (Rumore)",0.0022
8419,0.0570664701517671,0.276266863181566,0.384445044807007,"Library_-1 (Rumore)",0.0631
8420,0.986430872930214,0.653097539596881,0.104362431391542,"Library_-1 (Rumore)",0.0015
8421,0.798790704226121,0.465457370892788,0.199767266070051,"Library_-1 (Rumore)",0.0095
8422,0.520208694739267,0.186875361405934,0.523804460564194,"Library_-1 (Rumore)",0.1543
8423,0.2970807319507,0.036252601382633,0.882105753596032,"Library_0 (Possibilita)",0.6959
8424,0.668047545710579,0.334714212377245,0.314051814416133,"Library_-1 (Rumore)",0.0352
8425,0.764702761778608,0.431369428445275,0.224776386575982,"Library_-1 (Rumore)",0.0134
8426,0.949356892844662,0.616023559511329,0.118647304896117,"Library_-1 (Rumore)",0.0021
8427,0.610311946831644,0.27697861349831,0.383499383456488,"Library_-1 (Rumore)",0.0627
8428,0.879832450533286,0.546499117199952,0.150916654285304,"Library_-1 (Rumore)",0.0042
8429,0.565145915141329,0.231812581807996,0.448372384898129,"Library_-1 (Rumore)",0.0985
8430,0.538088883040473,0.20475554970714,0.492378828059037,"Library_-1 (Rumore)",0.129
8431,0.800048768054694,0.466715434721361,0.198899524414381,"Library_-1 (Rumore)",0.0094
8432,0.581600787583739,0.248267454250405,0.423556116222418,"Library_-1 (Rumore)",0.0835
8433,0.734931120881811,0.401597787548477,0.249167063180606,"Library_-1 (Rumore)",0.018
8434,0.506014440907165,0.172681107573832,0.550173794371443,"Library_-1 (Rumore)",0.1779
